bad_flag_desc,ID,MARRIAGE_STAT2,bad_flag,creditcard_usage,vouch_query_cnt_12,loan_query_cnt_12,least_limit_loan,most_due_time_loan_credit,most_due_time_loan_credit_24,pay_time_rate_loan_credit_6,creditcard_industry_cnt,house_loan_cnt,usage_more_100_creditcard_cnt,avg_deposit_6,Vouch_Name,vehicle_loan_due_3,LIVESTAT_CD2,workyear2,due_to_loan_balance,credit_due_to_loan_balance,asset_to_line
GOOD,A023171,20,0,0.82,4,4,50000,0,0,1,2,4,0,82401.96,保证,否,自置,3,0.33,0,1.6699249773
GOOD,A023172,20,0,0.46,1,1,108000,0,1,0.93,3,0,0,48023.68,保证,否,自置,9,1,0,3.7601952567
GOOD,A023173,20,0,0.5,4,3,190000,0,0,1,8,0,1,92124.9818,保证,否,自置,8,0.33,0,1.8453960035
GOOD,A023174,20,0,0.51,3,3,100000,0,0,1,4,0,1,61552.63,保证,否,自置,4,1,0,1.5826094434
GOOD,A023175,20,0,0,0,2,110000,0,0,1,0,0,0,8906.89,抵押,否,自置,10,2.8,2,20
GOOD,A023176,20,0,0,0,0,360000,0,0,1,0,0,0,22863.65,保证,否,自置,11,3.33,0,11.538461538
GOOD,A023177,20,0,0.33,0,3,200000,0,0,1,6,1,1,6603.28,保证,否,自置,16,1,0,7.8321357364
GOOD,A023178,20,0,0.58,2,4,490341.3188,0,1,0.99,6,0,0,58773.07,保证,是,自置,7,0.33,0,2.4615341615
GOOD,A023179,20,0,0,2,7,51000,0,0,1,0,0,0,36269.9,保证,否,自置,7,1,0,0
GOOD,A023180,20,0,0.48,5,4,55000,0,0,1,5,0,1,70502,保证,否,自置,9,0.13,0,1.6727152748
GOOD,A023181,20,0,0,0,1,490341.3188,0,0,1,0,0,0,2793.36,保证,否,自置,7,1,0,1.6574585635
GOOD,A023182,20,0,0.28,0,1,100000,0,0,1,1,0,0,23999.14,保证,否,自置,16,0.67,0,8.3212905767
GOOD,A023183,20,0,0.41,2,3,50000,0,1,1,7,1,1,92124.9818,保证,否,自置,7,0.4,0,2.4936878526
GOOD,A023184,20,0,0,1,1,420000,0,0,0.83,1,0,0,3513.97,保证,否,自置,5,1,0,3.9895871775
GOOD,A023185,20,0,0.02,2,1,310000,0,1,0.95,2,0,0,49387.84,保证,否,其他,9,0.43,0,2.4253255042
GOOD,A023186,20,0,0.45,5,4,3500,0,0,0.99,8,0,2,32073.98,保证,否,自置,5,0.67,0,3.4957379595
GOOD,A023187,20,0,0.28,2,1,147000,0,0,1,2,2,0,7295.15,抵押,否,自置,15,0.17,1.48,2.1951888009
GOOD,A023188,20,0,0.22,1,0,40000,0,0,1,7,0,0,6263.38,抵押,否,自置,9,1.32,1.22,4.7047310776
GOOD,A023189,10/MISS,0,0.17,0,1,10000,0,0,1,5,0,0,37681.95,抵押,否,自置,6,1.25,1.6,3.0116947222
GOOD,A023190,20,0,0.16,1,2,5488,0,0,1,6,0,0,39747.21,保证,否,自置,10,3,0,6.3661428796
GOOD,A023191,20,0,0.06,0,1,288000,0,1,1,1,1,0,10576.34,抵押,否,自置,6,0.5,3.13,2.625
GOOD,A023192,10/MISS,0,0,0,2,0,0,0,1,0,0,0,74329.65,保证,否,自置,5,10,0,6
GOOD,A023193,20,0,0.46,1,3,60000,0,0,1,9,0,1,69289.77,保证,否,自置,20,0.5,0,3.5782101316
GOOD,A023194,20,0,0.65,1,2,280000,0,1,1,5,0,3,49086.25,保证,否,自置,11,0.75,0,0.953994111
GOOD,A023195,20,0,0.09,1,2,100000,0,0,1,1,0,0,92124.9818,保证,否,自置,13,0.75,0,5.0571428571
GOOD,A023196,20,0,0.62,3,4,200000,0,0,1,6,1,0,75671.08,抵押,否,自置,10,0.44,1,1.6337821333
GOOD,A023197,20,0,0.33,0,1,1000,0,0,1,4,0,0,51597.91,保证,否,自置,3,0.83,0,2.6174551854
GOOD,A023198,20,0,0,0,0,140000,0,0,1,0,0,0,9118.95,抵押,否,自置,14,0.31,9,4.2857142857
GOOD,A023199,20,0,0,0,1,160000,0,1,1,2,1,0,7058.24,抵押,否,自置,11,0.3,7.74,4.1488736388
GOOD,A023200,20,0,0,1,0,0,0,0,1,0,0,0,54335.4,保证,否,自置,15,10,0,1.425
GOOD,A023201,20,0,0.5,4,3,100000,0,0,1,4,0,1,61552.63,保证,否,自置,4,1,0,1.7878210663
GOOD,A023202,20,0,0,1,0,430000,0,0,1,0,0,0,4979.23,抵押,否,自置,6,1,0,15.75
GOOD,A023203,20,0,0,0,2,110000,0,0,1,0,0,0,67555.93,保证,否,自置,2,1.37,0,8
GOOD,A023204,20,0,1,1,1,120000,0,0,1,3,0,0,54351.06,保证,否,自置,8,0.75,0,0
GOOD,A023205,20,0,0.5,1,2,359900,0,0,1,3,0,0,33250.76,抵押,否,自置,8,1.02,2,6.118732637
GOOD,A023206,20,0,0.39,4,4,20000,0,0,1,5,0,0,47188.97,保证,否,自置,6,0.75,0,1.3861869768
GOOD,A023207,20,0,0.4,2,3,183000,0,1,1,4,0,0,82413.04,保证,否,自置,15,0.6,0,0
GOOD,A023208,20,0,0,4,3,150000,0,0,1,2,0,0,25409.49,保证,否,自置,7,0.25,0,3.0499756002
GOOD,A023209,20,0,0.09,0,1,243150,0,0,1,7,0,0,8237.6,抵押,否,自置,8,2.36,3,8.3558418824
GOOD,A023210,20,0,0,0,1,180000,0,0,1,0,0,0,21393.04,抵押,否,自置,4,1,3,2
GOOD,A023211,20,0,0,0,2,490341.3188,0,0,1,1,0,0,92124.9818,抵押,否,自置,3,0.2,1.47,12.009803922
GOOD,A023212,20,0,0.33,0,1,405000,0,0,1,1,0,0,27575.94,抵押,否,自置,13,0.8,8.25,2.7080371418
GOOD,A023213,20,0,0,0,3,110000,0,0,1,0,0,0,67555.93,保证,否,自置,3,0.48,0,2.743902439
GOOD,A023214,20,0,0,0,2,30000,0,0,1,1,0,0,92124.9818,保证,否,自置,4,6,0,6.7435897436
GOOD,A023215,20,0,0.14,1,2,65000,0,0,1,1,0,0,43885.89,保证,否,自置,6,1,0,1.4338440642
GOOD,A023216,20,0,0.46,1,1,75000,0,0,1,9,0,0,40795.8,保证,否,自置,5,0.67,0,1.1559686217
GOOD,A023217,20,0,0.64,3,2,150000,0,2,1,4,0,0,43988.82,保证,否,自置,7,1,0,1.2537472577
GOOD,A023218,20,0,0,0,1,0,0,0,1,0,0,0,62663.57,保证,否,自置,9,10,0,7.3333333333
GOOD,A023219,20,0,0.16,5,1,300000,0,0,1,2,0,0,92124.9818,保证,否,自置,2,1,0,2.2912224615
GOOD,A023220,20,0,0.01,2,4,459000,1,1,0.94,5,0,0,92124.9818,保证,否,自置,20,0.5,0,7.5456882857
GOOD,A023221,10/MISS,0,0.18,0,2,490341.3188,0,0,1,7,0,0,92124.9818,抵押,否,自置,5,0.3,1.44,0
GOOD,A023222,20,0,0.09,0,1,110000,0,0,1,2,2,0,4915.22,保证,否,自置,13,0.13,0,4.3667570279
GOOD,A023223,20,0,0.19,0,0,100000,0,0,1,4,1,0,10475.14,抵押,否,自置,8,0.8,3.5,1.5555555556
GOOD,A023224,20,0,0.22,0,1,2000,0,3,0.97,7,1,0,91911.06,保证,否,自置,8,0.35,0,1.7012192395
GOOD,A023225,10/MISS,0,0,0,0,0,0,0,1,0,0,0,92124.9818,抵押,否,自置,6,10,2.02,12.272727273
GOOD,A023226,20,0,0.28,1,2,18000,0,1,1,7,1,0,6822.67,保证,否,自置,7,0.5,0,1.4485839609
GOOD,A023227,20,0,0.55,3,3,30000,0,0,1,2,0,0,92124.9818,保证,否,自置,7,0.6,0,1.4398812488
GOOD,A023228,20,0,0.35,4,4,200000,0,1,1,4,0,0,72629.37,保证,否,自置,7,0.24,0,2.674375254
GOOD,A023229,20,0,0.01,2,4,40000,0,0,1,2,0,0,45509.45,保证,否,自置,7,0.74,0,1.7229477108
GOOD,A023230,20,0,0.04,2,1,250000,0,2,0.97,4,0,0,32699.37,保证,否,自置,3,0.42,0,4.4318181818
GOOD,A023231,20,0,0.02,0,1,490341.3188,0,0,0.95,2,1,0,36713.49,保证,否,自置,0,0.29,0,1.7432496447
GOOD,A023232,20,0,0.22,0,2,55000,0,1,0.98,5,2,1,92124.9818,保证,否,自置,6,0.23,0,1.5967394108
GOOD,A023233,20,0,0.44,0,0,359900,0,0,1,3,0,1,33250.76,抵押,否,自置,9,0.44,2,3.7401837492
GOOD,A023234,20,0,0.62,3,3,50000,0,1,1,1,1,0,46497.49,保证,否,自置,32,0.23,0,7.6144025917
GOOD,A023235,20,0,1,0,0,40000,0,0,1,3,0,0,92124.9818,保证,否,自置,16,1,0,2.4666666667
GOOD,A023236,20,0,0.15,5,1,300000,0,0,1,4,0,0,92124.9818,保证,否,自置,2,1,0,1.9221886719
GOOD,A023237,20,0,0,1,3,5100,0,0,1,0,0,0,35389.89,保证,否,自置,25,10,0,2.1428571429
GOOD,A023238,20,0,0.56,1,3,40000,0,0,1,4,0,0,42859.38,保证,否,其他,5,0.67,0,1.3888477744
GOOD,A023239,10/MISS,0,0.28,0,0,10000,0,1,0.94,3,1,0,47118.03,保证,否,其他,4,1,0,0.7452555171
GOOD,A023240,20,0,0.39,1,2,390000,0,0,1,7,0,0,9474.88,抵押,否,自置,15,1,0,3.6466592861
GOOD,A023241,20,0,0.83,1,1,20000,0,0,1,1,0,0,76508.39,保证,否,自置,4,0.67,0,2.4993930046
GOOD,A023242,20,0,0.04,0,2,490341.3188,0,0,1,3,1,0,5280.57,保证,否,自置,8,0.2,0,0
GOOD,A023243,20,0,0.01,0,3,100000,0,1,1,1,0,0,35816.19,保证,否,自置,1,1,0,4.475
GOOD,A023244,20,0,0.34,3,2,220000,0,0,1,3,0,0,34198.29,保证,否,自置,5,0.76,0,0.8926100811
GOOD,A023245,20,0,0.11,1,1,48000,0,0,1,1,0,0,37440.28,保证,否,其他,6,0.75,0,2.203995333
GOOD,A023246,20,0,0.09,2,0,50000,0,1,1,6,0,0,54405.76,保证,否,自置,10,1,0,3.8521285762
GOOD,A023247,20,0,0.16,0,0,50000,0,0,1,5,0,0,11452.35,保证,否,自置,10,1.09,0,7.350654491
GOOD,A023248,20,0,0.42,7,4,150000,0,1,1,3,0,2,77086.24,保证,否,自置,15,1,0,1.0627737971
GOOD,A023249,20,0,0.14,0,0,300000,0,0,1,2,0,0,47305.97,保证,否,自置,9,1.33,0,1.2175258792
GOOD,A023250,20,0,0.13,3,4,50000,0,0,1,3,0,0,86258.76,保证,否,自置,1,0.29,0,1.7857133746
GOOD,A023251,10/MISS,0,0.21,0,0,100000,0,0,1,3,0,0,92124.9818,保证,否,自置,1,10,0,4.5217248325
GOOD,A023252,20,0,0,0,0,400000,0,0,1,0,0,0,8400.96,抵押,否,自置,12,1,2.38,4.375
GOOD,A023253,20,0,0.01,0,1,200000,0,0,1,5,0,0,80690.35,保证,否,其他,3,1,0,4.5454545455
GOOD,A023254,20,0,0.21,0,0,50000,0,0,1,1,0,0,92124.9818,保证,否,自置,2,1.33,0,6.2988662041
GOOD,A023255,20,0,0.77,1,0,50000,0,0,1,2,0,0,47551.3,保证,否,自置,8,0.4,0,3.3097040523
GOOD,A023256,20,0,0,0,1,81000,0,1,0.86,2,2,0,37419.94,保证,否,自置,16,2.16,0,4.7219598911
GOOD,A023257,20,0,0.45,0,2,9500,0,0,1,5,0,1,30873.22,保证,否,自置,5,3,0,2.0802838264
GOOD,A023258,20,0,0.05,0,2,490341.3188,0,0,1,4,0,0,5830.57,保证,否,自置,10,0.31,0,5.747420047
GOOD,A023259,20,0,0,0,0,140000,0,0,1,2,0,0,3288.38,抵押,否,自置,6,0.17,10,20
GOOD,A023260,20,0,0.21,2,2,210000,0,0,1,2,0,0,71393.09,保证,否,自置,5,1,0,1.7258637948
GOOD,A023261,20,0,0.53,0,1,300000,0,0,1,4,0,0,33749.9,保证,否,自置,9,10,0,1.1016643062
GOOD,A023262,20,0,0.54,0,6,10000,0,0,1,4,0,0,46460.01,保证,否,其他,9,1.75,1.71,1.6414754895
GOOD,A023263,20,0,0.53,3,1,10000,0,2,1,6,0,2,32638.69,保证,否,自置,15,1,0,1.9386339278
GOOD,A023264,20,0,0,0,0,47000,0,0,1,0,1,0,27975.71,保证,否,自置,10,0.5,0,3.3726201269
GOOD,A023265,20,0,0,4,3,44000,0,0,1,1,0,0,49618.24,保证,否,自置,4,1.25,0,2.4203561635
GOOD,A023266,20,0,0.41,3,2,490341.3188,1,0,0.93,2,0,1,92124.9818,保证,否,自置,6,3.75,0,3.5290657779
GOOD,A023267,20,0,0.32,0,0,0,0,0,1,1,0,0,37534.75,保证,否,自置,6,10,0,12.196668846
GOOD,A023268,20,0,0,3,1,0,0,0,1,0,0,0,49844.55,保证,否,自置,16,10,0,4
GOOD,A023269,20,0,0.2,0,0,80000,0,2,1,4,0,0,92124.9818,抵押,否,自置,2,0.22,0,6.2212190852
GOOD,A023270,20,0,0.39,0,0,10000,0,0,1,6,0,0,92124.9818,保证,否,自置,3,0.75,0,4.3146394012
GOOD,A023271,10/MISS,0,0,0,0,0,0,0,1,0,0,0,92124.9818,抵押,否,自置,2,10,2.53,9.6666666667
GOOD,A023272,20,0,0.02,0,0,0,0,0,1,3,0,0,31510.57,保证,否,自置,5,10,0,5.4759605333
GOOD,A023273,20,0,0,4,3,10000,0,0,1,0,0,0,59662.2,保证,否,自置,13,1,0.73,0.8545022285
GOOD,A023274,20,0,0.2,0,1,2000,0,3,0.97,7,0,0,91911.06,保证,否,自置,8,0.35,0,1.3513011341
GOOD,A023275,20,0,0.47,0,1,0,0,0,1,4,0,0,53872.1,抵押,否,自置,0,10,1.45,14.466070489
GOOD,A023276,20,0,0,0,0,0,0,0,1,0,0,0,92124.9818,保证,否,自置,11,10,0,2.2
GOOD,A023277,20,0,0.01,4,2,20000,0,0,1,1,0,0,92124.9818,保证,否,自置,,0.33,0,0
GOOD,A023278,20,0,0.01,4,2,20000,0,0,1,1,0,0,92124.9818,保证,否,自置,,0.67,0,0
GOOD,A023279,20,0,0,2,3,30000,0,0,1,0,0,0,57332.05,保证,否,自置,3,0.31,0,2.3720930233
GOOD,A023280,20,0,0.02,1,1,200000,0,1,1,3,0,0,11877.54,保证,否,自置,10,10,0,3.3838455215
GOOD,A023281,20,0,0.03,1,2,310000,0,1,1,2,0,0,49387.84,保证,否,其他,8,0.43,0,4.0432097104
GOOD,A023282,20,0,0.49,0,2,150000,0,0,1,2,0,0,49777.38,保证,否,自置,10,1.3,0,2.4392058746
GOOD,A023283,20,0,0,0,0,0,0,0,1,0,0,0,92124.9818,保证,否,自置,6,10,0,20
GOOD,A023284,20,0,0,1,0,30000,0,0,1,0,0,0,2863.94,抵押,否,自置,2,2.22,3.75,2.8947368421
GOOD,A023285,20,0,0,0,0,0,0,0,1,4,0,0,92124.9818,保证,否,自置,5,10,0,9.8
GOOD,A023286,20,0,0.42,1,2,154000,0,1,1,4,0,0,34273.74,保证,否,自置,17,0.97,0,11.125536093
GOOD,A023287,20,0,0,0,1,0,0,0,1,0,0,0,92124.9818,保证,否,自置,3,10,0,6.5
GOOD,A023288,20,0,0.31,0,0,490341.3188,0,0,1,2,1,0,1561.5,抵押,否,自置,14,4.27,4.14,5.161490623
GOOD,A023289,20,0,0,1,1,490341.3188,0,0,1,0,0,0,4009.27,抵押,否,自置,15,1,0,1.1625
GOOD,A023290,10/MISS,0,0,0,1,40000,0,0,1,1,0,0,42892.48,保证,否,自置,4,1,0,4.5625
GOOD,A023291,20,0,0,0,0,0,0,0,1,0,0,0,92124.9818,保证,否,自置,6,10,0,3.375
GOOD,A023292,20,0,0.26,0,0,465000,0,0,0.96,3,0,0,18650.46,抵押,否,自置,9,5.88,1.68,3.3318111529
GOOD,A023293,20,0,0.14,2,2,90000,0,1,0.98,6,0,0,92124.9818,保证,否,自置,3,1,0,2.3594131856
GOOD,A023294,20,0,0.41,1,1,170000,0,1,0.98,6,2,0,63218.79,保证,否,自置,4,0.38,0,6.7094795361
GOOD,A023295,10/MISS,0,0.19,0,2,80000,0,1,1,8,1,0,92124.9818,保证,否,其他,15,0.6,0,0
GOOD,A023296,20,0,0,2,1,200000,0,0,1,1,0,0,38807.2,保证,否,自置,3,0.91,0,3.9473684211
GOOD,A023297,20,0,0,0,2,90000,0,0,1,0,0,0,19173.17,抵押,否,自置,27,1,0,2.4178986043
GOOD,A023298,10/MISS,0,0.09,0,0,10000,1,0,0.5,3,0,0,92124.9818,保证,否,自置,4,10,0,7.0665610332
GOOD,A023299,20,0,0.42,4,2,300000,0,1,0.99,6,1,1,92124.9818,保证,否,自置,10,0.68,0,5.220976772
GOOD,A023300,20,0,0.57,2,1,50000,0,1,0.98,7,1,1,31188.37,保证,否,自置,9,0.88,0,2.7885349386
GOOD,A023301,20,0,0.11,0,3,410000,1,1,0.98,3,1,0,92124.9818,保证,否,自置,0,0.69,0,9.5516978825
GOOD,A023302,20,0,0.41,6,3,7000,0,0,1,2,0,0,92124.9818,保证,否,其他,,0.2,0,8.4036052071
GOOD,A023303,20,0,0,0,0,50000,0,0,1,2,0,0,9854.48,保证,否,自置,29,3,0,3.3333333333
GOOD,A023304,20,0,0.04,2,2,50000,0,0,1,2,0,0,92124.9818,保证,否,自置,7,1,0,2.5294117647
GOOD,A023305,20,0,0.39,4,4,100000,0,1,1,3,0,0,32463.94,保证,否,自置,8,0.25,0,1.5375403118
GOOD,A023306,20,0,0,3,3,250000,0,1,0.96,6,1,0,92124.9818,保证,否,自置,12,0.25,0,2.9183178874
GOOD,A023307,20,0,0.85,3,3,170000,0,1,1,2,0,0,36864.35,保证,否,自置,11,0.17,0,3.9284877548
GOOD,A023308,10/MISS,0,0,0,0,0,0,0,1,1,0,0,92124.9818,抵押,否,自置,2,10,1.44,20
GOOD,A023309,20,0,0.35,0,1,184000,0,0,1,7,0,1,11094.82,抵押,否,自置,,1,0,2.7879771274
GOOD,A023310,10/MISS,0,0,0,2,0,0,0,1,0,0,0,57145.31,抵押,否,自置,2,10,2.02,4.0909090909
GOOD,A023311,10/MISS,0,0,0,0,0,0,0,1,1,0,0,45222.85,保证,否,其他,10,10,0,6.6
GOOD,A023312,20,0,0.27,0,1,90000,0,1,0.94,5,0,0,53265.11,保证,否,自置,8,0.6,0,5.5567348182
GOOD,A023313,20,0,0.33,0,1,305000,0,0,1,3,0,1,39420.55,保证,否,自置,5,1.18,0,4.1937047025
GOOD,A023314,20,0,1,0,1,490341.3188,0,1,0.9,2,1,0,92124.9818,保证,否,自置,2,0.5,0,4.0911674858
GOOD,A023315,10/MISS,0,0.37,1,0,150000,0,1,1,6,2,0,63218.79,保证,否,自置,5,0.38,0,4.1971272631
GOOD,A023316,20,0,0.01,0,2,40000,0,0,1,2,1,0,8788.82,抵押,否,自置,15,10,1.5,3.5
GOOD,A023317,10/MISS,0,0,0,0,162000,0,0,1,0,0,0,92124.9818,保证,否,自置,4,3.09,0,3.6
GOOD,A023318,20,0,0.15,3,4,150000,0,1,0.97,5,1,0,75267.6,保证,否,自置,4,0.21,0,1.9977936367
GOOD,A023319,10/MISS,0,0.26,2,4,50000,0,0,1,2,1,0,92124.9818,保证,否,自置,4,0.14,0,2.312207987
GOOD,A023320,10/MISS,0,0.28,4,1,490341.3188,0,2,1,10,1,1,92124.9818,保证,否,自置,7,0.23,0,1.5261065969
GOOD,A023321,20,0,0,0,0,0,0,0,1,0,0,0,92124.9818,保证,否,自置,7,10,0,10.5
GOOD,A023322,20,0,0,1,1,390000,0,0,1,0,0,0,35114.26,保证,否,自置,4,1.25,0,4.1571428571
GOOD,A023323,20,0,0.41,1,1,142000,0,1,0.98,2,1,0,91750.97,保证,否,自置,6,0.19,0,2.8952946333
GOOD,A023324,20,0,0.17,0,6,10,0,1,1,9,1,0,55046.36,抵押,否,自置,13,0.17,1.44,2.5663285552
GOOD,A023325,20,0,0.35,3,5,300000,0,0,1,3,0,0,92124.9818,保证,否,自置,17,0.5,0,0
GOOD,A023326,20,0,0.21,1,4,110000,0,0,1,3,0,0,92124.9818,抵押,否,自置,6,0.16,2,3.1595820645
GOOD,A023327,20,0,0,0,0,180000,0,0,1,0,2,0,3987.02,抵押,否,自置,19,0.31,2,3.9205582875
GOOD,A023328,20,0,0,0,0,100000,0,0,1,3,0,0,14426.79,保证,否,自置,20,10,0,20
GOOD,A023329,10/MISS,0,0,0,0,0,0,0,1,0,0,0,34675.76,保证,否,自置,2,10,0,0
GOOD,A023330,20,0,0.25,2,3,290000,0,1,1,11,0,3,47551.44,保证,否,自置,18,1.5,0,1.7552116072
GOOD,A023331,20,0,0.28,2,1,50000,0,1,0.96,4,0,0,92124.9818,抵押,否,自置,4,0.35,2.02,2.4183831773
GOOD,A023332,10/MISS,0,0.05,3,6,180000,0,1,1,3,2,0,92124.9818,保证,否,自置,3,0.44,0,1.4061581849
GOOD,A023333,20,0,0.45,0,4,80000,0,1,1,8,1,0,33997.51,保证,否,自置,8,0.44,0,2.4941128544
GOOD,A023334,20,0,0.7,3,5,75000,0,0,1,5,0,0,92124.9818,抵押,否,自置,14,0.13,2.06,4.371715262
GOOD,A023335,20,0,0.01,0,0,490341.3188,0,0,1,3,0,0,17837.16,抵押,否,自置,11,1,0,3.05
GOOD,A023336,20,0,0.03,0,1,106000,0,0,1,3,0,0,15791.35,抵押,否,自置,22,10,1.6,3.8777819087
GOOD,A023337,20,0,0,2,4,176600,0,0,1,1,0,0,74783.73,保证,否,自置,5,1,0,8.6
GOOD,A023338,20,0,0.05,0,0,30000,0,0,1,7,0,0,92124.9818,保证,否,其他,4,1.15,0,3.7339440406
GOOD,A023339,20,0,0.26,0,1,0,0,1,1,7,0,0,92124.9818,保证,否,其他,2,10,0,1.3204963482
GOOD,A023340,20,0,0.26,1,0,0,0,0,1,2,0,0,81821.13,保证,否,自置,2,10,0,3.2025620496
GOOD,A023341,20,0,0.81,0,1,0,0,0,1,3,0,0,31299.93,保证,否,其他,9,10,0,1.7478909213
GOOD,A023342,10/MISS,0,0.37,0,1,490341.3188,0,2,0.86,3,0,0,58089.24,抵押,否,自置,2,0.57,1.64,1.4818799999
GOOD,A023343,20,0,0.18,0,0,30000,0,0,1,2,0,0,39261.12,抵押,否,自置,9,10,2.67,10.149321898
GOOD,A023344,10/MISS,0,0.51,3,1,490341.3188,0,1,1,7,0,0,61398.98,保证,否,自置,4,0.65,0,1.980135067
GOOD,A023345,20,0,0.3,1,1,310000,1,2,0.92,3,0,0,53161.15,保证,否,自置,12,0.4,0,3.833418078
GOOD,A023346,20,0,0.08,4,2,50000,0,1,1,2,0,0,52725.47,保证,否,自置,15,0.5,0,1.8916398552
GOOD,A023347,20,0,0.09,0,1,119000,0,1,0.98,9,0,0,58850.07,保证,否,自置,17,1,0,2.6980612234
GOOD,A023348,20,0,0.06,0,0,160000,0,0,1,1,0,0,20256.91,保证,否,自置,5,0.9,0,2.4464533898
GOOD,A023349,20,0,0.38,1,2,300000,0,1,1,3,0,0,92124.9818,保证,否,自置,7,0.67,0,3.4088739807
GOOD,A023350,20,0,0.52,0,1,212500,1,1,0.94,5,0,0,92124.9818,保证,否,自置,8,0.33,0,2.345002547
GOOD,A023351,20,0,0.08,2,3,40000,0,0,1,7,0,0,92124.9818,保证,否,自置,7,1,0,0
GOOD,A023352,20,0,0.34,0,0,300000,0,1,1,2,0,0,92124.9818,保证,否,自置,1,1.63,0,7.191939066
GOOD,A023353,10/MISS,0,0.33,0,1,300000,0,1,1,8,0,0,63324.55,保证,否,自置,3,0.33,0,2.1539563976
GOOD,A023354,20,0,0.28,4,1,410000,1,2,0.98,5,0,0,92124.9818,保证,否,自置,4,0.23,0,4.1258915183
GOOD,A023355,20,0,0.63,4,7,100000,0,1,1,5,0,0,92124.9818,保证,否,自置,12,0.55,0,2.0813310026
GOOD,A023356,20,0,0,0,4,120000,0,0,1,0,0,0,27025.5,抵押,否,自置,13,0.81,0,7.6191056694
GOOD,A023357,20,0,0,2,4,20000,0,0,1,3,1,0,14340.11,保证,否,自置,18,0.19,0,4.73524386
GOOD,A023358,20,0,0.47,3,3,10000,0,0,1,7,1,1,38330.13,保证,否,自置,0,0.6,0,0.7563156512
GOOD,A023359,20,0,0.12,2,2,20000,0,1,1,3,1,0,32437.96,保证,否,其他,2,1,0,1.633175015
GOOD,A023360,20,0,0.46,0,3,88100,0,1,0.96,4,0,1,32722.34,保证,否,自置,5,1.33,0,3.385024955
GOOD,A023361,10/MISS,0,0,1,2,490341.3188,0,0,1,0,0,0,92124.9818,保证,否,自置,3,0.93,0,10.870159453
GOOD,A023362,10/MISS,0,0.37,3,2,50000,0,0,1,5,1,1,53003.56,保证,否,自置,5,0.35,0,2.8090718235
GOOD,A023363,20,0,0.21,5,4,50000,0,1,0.98,4,1,0,92124.9818,保证,否,自置,12,0.48,0,1.2614678899
GOOD,A023364,20,0,0.15,1,1,490341.3188,0,0,1,5,1,0,92124.9818,保证,否,自置,7,0.71,0,1.8792236698
GOOD,A023365,20,0,0.15,1,1,490341.3188,0,0,1,5,1,0,92124.9818,保证,否,自置,7,0.71,0,1.8333889461
GOOD,A023366,20,0,0,0,0,140000,0,0,1,0,2,0,4942.85,保证,否,自置,10,0.74,0,1.906779661
GOOD,A023367,10/MISS,0,0,0,1,60000,0,0,1,1,0,0,92124.9818,保证,否,自置,11,0.67,0,7.16
GOOD,A023368,20,0,0.12,2,0,40000,0,0,1,4,0,0,53709.83,保证,否,自置,3,0.5,0,1.2772162363
GOOD,A023369,20,0,0,0,0,0,0,0,1,0,0,0,9704.5,抵押,否,自置,6,10,2.16,8
GOOD,A023370,20,0,1,1,2,423000,0,1,1,2,0,1,92124.9818,保证,否,自置,16,1,0,3.5942379791
GOOD,A023371,20,0,0.58,6,5,55000,0,0,1,5,0,1,70502,保证,否,自置,8,0.13,0,0
GOOD,A023372,20,0,0.17,1,4,100000,0,0,1,1,0,0,92124.9818,保证,否,自置,25,1,0,3.6322822719
GOOD,A023373,20,0,0.1,4,4,490341.3188,0,1,1,6,1,0,34945.33,保证,否,自置,10,0.56,0,3.8251157098
GOOD,A023374,20,0,0.49,0,0,200000,0,0,1,4,0,0,49093.93,保证,否,自置,10,0.67,0,4.2230175572
GOOD,A023375,20,0,0,0,2,320000,0,0,1,0,0,0,15030.53,抵押,否,自置,14,1.33,0.8,9.5
GOOD,A023376,10/MISS,0,0.22,0,1,100000,0,0,1,5,0,0,49748.5,保证,否,自置,3,0.33,0,1.0532413503
GOOD,A023377,20,0,0.51,3,2,490341.3188,0,0,1,8,0,0,61398.98,保证,否,自置,5,0.65,0,2.1826823761
GOOD,A023378,20,0,0.37,3,2,150000,0,0,1,4,2,0,4157.64,保证,否,自置,8,0.14,0,1.7988311319
GOOD,A023379,20,0,0,0,0,15000,0,0,1,0,0,0,5212.18,抵押,否,自置,5,0.16,10,1.72
GOOD,A023380,20,0,0.51,2,2,10000,0,0,1,2,0,0,41271.06,保证,否,自置,12,0.4,0,1.5550521307
GOOD,A023381,20,0,0,0,2,100000,0,1,1,1,1,0,44368.23,保证,否,自置,2,0.19,0,1.4709985806
GOOD,A023382,20,0,0,0,1,50000,0,0,1,0,0,0,39084.51,保证,否,自置,5,2,0,8
GOOD,A023383,20,0,0,0,0,0,0,0,1,0,0,0,92124.9818,保证,否,自置,22,10,0,2
GOOD,A023384,20,0,0,0,0,288000,0,0,1,2,0,0,15534.75,抵押,否,自置,15,1,0,0
GOOD,A023385,20,0,0.6,1,2,200000,0,0,1,5,0,0,30204.72,保证,否,自置,2,0.4,0,1.9779946381
GOOD,A023386,10/MISS,0,0.1,0,1,200000,0,1,1,1,0,0,92124.9818,保证,否,自置,9,1,0,4.6558753287
GOOD,A023387,20,0,0.2,1,0,90000,0,1,0.93,5,0,0,92124.9818,保证,否,自置,7,0.5,0,1.8705521004
